sku,product_name,category,sub_category,cost_price,selling_price,profit,profit_margin %
SKU-1724,Organic Prevent 1kg,Pantry Staples,Nut Butters,47.14,74.57,27.429999999999993,36.78
SKU-1725,Organic Among 250g,Beverages,Organic Juices,15.12,30.17,15.050000000000002,49.88
SKU-1726,Organic Do Capsules,Wellness,Superfoods,36.52,91.28,54.76,59.99
SKU-1727,Organic Analysis Powder,Wellness,Supplements,9.98,19.73,9.75,49.42
SKU-1728,Organic Firm Powder,Wellness,Superfoods,11.33,26.85,15.520000000000001,57.8
SKU-1729,Organic South Powder,Wellness,Vitamins,17.9,31.61,13.71,43.37
SKU-1730,Organic Later Capsules,Wellness,Superfoods,6.03,9.86,3.829999999999999,38.84
SKU-1731,Organic Read Powder,Wellness,Protein Bars,5.28,10.13,4.8500000000000005,47.88
SKU-1732,Organic Fact 1kg,Household,Eco-Friendly Paper Goods,30.88,53.57,22.69,42.36
SKU-1733,Organic Throw 250g,Pantry Staples,Nut Butters,46.31,87.88,41.56999999999999,47.3
SKU-1734,Organic Travel 500ml,Household,Eco-Friendly Paper Goods,44.7,93.46,48.75999999999999,52.17
SKU-1735,Organic Soldier Capsules,Wellness,Vitamins,34.85,75.23,40.38,53.68
SKU-1736,Organic They 1kg,Household,Eco-Friendly Paper Goods,11.02,25.6,14.580000000000002,56.95
SKU-1737,Organic Free 1kg,Beverages,Herbal Teas,27.22,63.9,36.68,57.4
SKU-1738,Organic Level 250g,Beverages,Plant-Based Milks,38.85,77.51,38.660000000000004,49.88
SKU-1739,Organic Enough 500ml,Household,Eco-Friendly Paper Goods,11.4,24.97,13.569999999999999,54.35
SKU-1740,Organic Level 500ml,Pantry Staples,Nut Butters,31.52,74.72,43.2,57.82
SKU-1741,Organic Air 1kg,Pantry Staples,Nut Butters,32.86,50.4,17.54,34.8
SKU-1742,Organic Herself Powder,Wellness,Protein Bars,30.03,73.14,43.11,58.94
SKU-1743,Organic Face 500ml,Household,Cleaning Supplies,29.63,67.5,37.870000000000005,56.1
SKU-1744,Organic Politics 1kg,Pantry Staples,Grains & Rice,38.97,95.79,56.82000000000001,59.32
SKU-1745,Organic Get Powder,Wellness,Protein Bars,20.29,40.76,20.47,50.22
SKU-1746,Organic Attorney Powder,Wellness,Supplements,33.79,77.08,43.29,56.16
SKU-1747,Organic Plan 500ml,Household,Eco-Friendly Paper Goods,5.59,13.67,8.08,59.11
SKU-1748,Organic Class 500ml,Pantry Staples,Oils & Vinegars,10.13,17.61,7.479999999999999,42.48
SKU-1749,Organic Many 250g,Beverages,Herbal Teas,32.4,69.56,37.160000000000004,53.42
SKU-1750,Organic Stop Capsules,Wellness,Vitamins,41.9,80.66,38.76,48.05
SKU-1751,Organic Particular 500ml,Household,Eco-Friendly Paper Goods,44.74,79.33,34.589999999999996,43.6
SKU-1752,Organic Research 250g,Household,Eco-Friendly Paper Goods,36.93,56.41,19.479999999999997,34.53
SKU-1753,Organic Tonight Powder,Pantry Staples,Protein Bars,34.0,58.36,24.36,41.74
SKU-1754,Organic Sit 250g,Pantry Staples,Pasta,8.54,18.2,9.66,53.08
SKU-1755,Organic Morning Capsules,Wellness,Supplements,17.15,34.22,17.07,49.88
SKU-1756,Organic Pressure 1kg,Household,Laundry,14.45,25.04,10.59,42.29
SKU-1757,Organic Subject Powder,Wellness,Protein Bars,31.46,49.13,17.67,35.97
SKU-1758,Organic Safe 500ml,Household,Cleaning Supplies,8.13,16.22,8.089999999999998,49.88
SKU-1759,Organic Present 1kg,Pantry Staples,Oils & Vinegars,16.57,40.47,23.9,59.06
SKU-1760,Organic Approach 500ml,Household,Eco-Friendly Paper Goods,49.9,88.68,38.78000000000001,43.73
SKU-1761,Organic Real Capsules,Wellness,Supplements,12.04,24.59,12.55,51.04
SKU-1762,Organic Sign Capsules,Wellness,Supplements,34.24,68.28,34.04,49.85
SKU-1763,Organic Relate 250g,Household,Eco-Friendly Paper Goods,43.14,107.21,64.07,59.76
SKU-1764,Organic Second Capsules,Wellness,Protein Bars,10.79,23.53,12.740000000000002,54.14
SKU-1765,Organic Tax 1kg,Pantry Staples,Nut Butters,38.72,82.72,44.0,53.19
SKU-1766,Organic Myself 250g,Household,Laundry,45.52,73.47,27.949999999999996,38.04
SKU-1767,Organic Size Capsules,Pantry Staples,Protein Bars,43.52,96.25,52.73,54.78
SKU-1768,Organic Avoid Powder,Pantry Staples,Protein Bars,10.04,21.76,11.720000000000002,53.86
SKU-1769,Organic Last 1kg,Household,Eco-Friendly Paper Goods,39.75,83.09,43.34,52.16
SKU-1770,Organic Lead 250g,Pantry Staples,Oils & Vinegars,18.94,29.61,10.669999999999998,36.04
SKU-1771,Organic News Capsules,Wellness,Vitamins,7.06,13.28,6.22,46.84
SKU-1772,Organic Idea Capsules,Wellness,Superfoods,45.03,87.97,42.94,48.81
SKU-1773,Organic Specific 1kg,Beverages,Herbal Teas,15.26,30.45,15.19,49.89
SKU-1774,Organic Seek 500ml,Household,Laundry,46.85,106.21,59.35999999999999,55.89
SKU-1775,Organic Send 1kg,Household,Cleaning Supplies,30.91,53.59,22.680000000000003,42.32
SKU-1776,Organic Instead Capsules,Wellness,Protein Bars,11.54,22.12,10.580000000000002,47.83
SKU-1777,Organic Sing 500ml,Beverages,Plant-Based Milks,12.33,24.59,12.26,49.86
SKU-1778,Organic Important 1kg,Pantry Staples,Oils & Vinegars,42.52,82.99,40.46999999999999,48.76
SKU-1779,Organic Enough 1kg,Household,Cleaning Supplies,22.71,34.9,12.189999999999998,34.93
SKU-1780,Organic Three 250g,Pantry Staples,Grains & Rice,49.06,80.59,31.53,39.12
SKU-1781,Organic Fast 500ml,Household,Cleaning Supplies,19.8,49.1,29.3,59.67
SKU-1782,Organic Some 500ml,Beverages,Organic Juices,14.25,25.62,11.370000000000001,44.38
SKU-1783,Organic Number Capsules,Wellness,Supplements,40.52,95.72,55.199999999999996,57.67
SKU-1784,Organic Raise 1kg,Pantry Staples,Pasta,38.46,76.73,38.27,49.88
SKU-1785,Organic Exist Capsules,Wellness,Vitamins,32.48,50.05,17.57,35.1
SKU-1786,Organic Economic 250g,Pantry Staples,Grains & Rice,34.37,63.68,29.310000000000002,46.03
SKU-1787,Organic My 1kg,Pantry Staples,Grains & Rice,33.41,83.44,50.03,59.96
SKU-1788,Organic Ground 1kg,Beverages,Herbal Teas,35.64,76.17,40.53,53.21
SKU-1789,Organic Prepare 250g,Bundles,Starter Kits,9.18,16.73,7.550000000000001,45.13
SKU-1790,Organic But 250g,Pantry Staples,Nut Butters,9.92,16.36,6.4399999999999995,39.36
SKU-1791,Organic Hear Powder,Wellness,Vitamins,46.8,90.65,43.85000000000001,48.37
SKU-1792,Organic Watch Capsules,Wellness,Protein Bars,14.31,23.72,9.409999999999998,39.67
SKU-1793,Organic Really 250g,Bundles,Starter Kits,5.31,8.23,2.920000000000001,35.48
SKU-1794,Organic Account 250g,Pantry Staples,Pasta,26.23,61.42,35.19,57.29
SKU-1795,Organic Mind 1kg,Beverages,Herbal Teas,36.42,80.79,44.370000000000005,54.92
SKU-1796,Organic Author Capsules,Wellness,Vitamins,46.2,102.73,56.53,55.03
SKU-1797,Organic Nice Powder,Wellness,Supplements,21.59,37.15,15.559999999999999,41.88
SKU-1798,Organic Plant 1kg,Household,Laundry,36.46,56.7,20.240000000000002,35.7
SKU-1799,Organic Develop Capsules,Wellness,Vitamins,30.38,69.45,39.07000000000001,56.26
SKU-DUP-1615,Organic Ready Capsules,Wellness,Superfoods,5.59,11.84,6.25,52.79
SKU-DUP-1244,Organic Right Capsules,Wellness,Vitamins,39.12,94.12,55.00000000000001,58.44
SKU-DUP-0324,Organic Leave Powder,Wellness,Supplements,35.46,82.1,46.63999999999999,56.81
SKU-DUP-0503,Organic Medical 1kg,Bundles,Starter Kits,29.44,45.1,15.66,34.72
SKU-DUP-1082,Organic Accept 250g,Household,Cleaning Supplies,11.24,21.13,9.889999999999999,46.81
SKU-DUP-0811,Organic Quickly 1kg,Household,Eco-Friendly Paper Goods,36.65,73.11,36.46,49.87
SKU-DUP-0887,Organic Skill 250g,Beverages,Organic Juices,14.87,29.15,14.28,48.99
SKU-DUP-1499,Organic Citizen Powder,Wellness,Superfoods,35.86,71.37,35.510000000000005,49.75
SKU-DUP-1485,Organic Ten 250g,Pantry Staples,Grains & Rice,19.74,39.37,19.63,49.86
SKU-DUP-0022,Organic Check 250g,Bundles,Starter Kits,41.32,74.52,33.199999999999996,44.55
SKU-DUP-0798,Organic Prepare 250g,Household,Laundry,18.37,36.22,17.849999999999998,49.28
SKU-DUP-0205,Organic Education Capsules,Wellness,Protein Bars,8.4,15.71,7.3100000000000005,46.53
SKU-DUP-0840,Organic Air Powder,Wellness,Supplements,24.17,54.71,30.54,55.82
SKU-DUP-1361,Organic Discover 1kg,Pantry Staples,Oils & Vinegars,8.06,16.08,8.019999999999998,49.88
SKU-DUP-1479,Organic Wife 250g,Beverages,Organic Juices,22.22,41.5,19.28,46.46
SKU-DUP-1628,Organic Party 1kg,Pantry Staples,Oils & Vinegars,47.96,103.64,55.68,53.72
SKU-DUP-1281,Organic Behind 1kg,Beverages,Organic Juices,18.47,30.98,12.510000000000002,40.38
SKU-DUP-0693,Organic Official 1kg,Pantry Staples,Oils & Vinegars,22.03,43.19,21.159999999999997,48.99
